0,pr107.tsp,44610.9152930388,0.719508647918701,44610.9152930388,0.680017948150635,44303
1,pr124.tsp,60665.3489228791,1.23313093185425,63313.576515579,1.07605671882629,59030
2,kroC100.tsp,21634.1296480168,0.738870143890381,21760.5486163221,0.583322525024414,20749
3,pr136.tsp,106379.741773896,1.55301976203918,108427.046283354,1.42638492584229,96772
4,kroD100.tsp,23539.8597343121,0.66130542755127,23685.5189686775,0.612853050231934,21294
5,kroB150.tsp,27329.102436733,2.42596054077148,27444.9887983213,2.0677170753479,26130
6,pr152.tsp,76107.5061652208,2.22818493843079,78032.7713440257,2.10358905792236,73682
7,ch150.tsp,6728.54640333581,2.25555348396301,6741.69911618435,2.00470876693726,6528
8,kroE100.tsp,22620.4331892802,0.677571773529053,22759.5340521213,0.567417860031128,22068
9,pr144.tsp,60753.4663237024,1.79722213745117,60753.4663237024,1.69934797286987,58537
10,bier127.tsp,123283.699175922,1.29356002807617,126840.631218455,1.17031574249268,118282
11,kroA150.tsp,28790.3605848093,2.20206737518311,28827.6358703335,1.96591591835022,26524
12,lin105.tsp,15242.6823113898,0.751156091690064,15469.9313860391,0.669359922409058,14379
13,rat195.tsp,2464.01599457807,4.4730806350708,2482.65427762557,4.53701424598694,2323
14,ch130.tsp,6492.75851451088,1.36453795433044,6420.39117891328,1.22564053535461,6110
15,eil101.tsp,680.473257407307,0.62100100517273,686.919547409217,0.579971551895142,629
16,kroB100.tsp,23372.9358361411,0.616204738616943,23161.7784883494,0.564080953598023,22141
17,kroA100.tsp,21807.8707409605,0.669401168823242,22136.87184969,0.571897745132446,21282
18,rd400.tsp,16481.6462260257,43.9564642906189,16537.4645895823,38.0777785778046,15281
19,pcb442.tsp,53647.8630173989,57.4384129047394,53971.237628665,53.0275101661682,50778
20,fl417.tsp,12558.9661136364,52.5470736026764,12572.6709255455,43.8000953197479,11861
21,pr439.tsp,115453.736285091,57.0677974224091,116502.590930935,51.9721744060516,107217
22,d493.tsp,36856.6565963529,87.5850911140442,37376.6664901568,76.3255910873413,35002
23,pr299.tsp,51245.9811060892,18.2483811378479,51684.7397801805,15.7839200496674,48191
24,kroB200.tsp,31713.4141563503,5.47812938690186,32500.7152145155,4.8565890789032,29437
25,a280.tsp,2773.26905998373,14.1535704135895,2708.08411889206,13.1491391658783,2579
26,ts225.tsp,129939.936939407,6.96554088592529,134160.513533281,6.87743473052979,126643
27,pr264.tsp,52664.104510018,11.5440676212311,52721.683513019,10.9924221038818,49135
28,u159.tsp,45352.6822602884,2.49920773506165,45660.4509833347,2.31935548782349,42080
29,gil262.tsp,2568.62536813893,12.2253596782684,2606.09061355278,10.8400890827179,2378
30,pr226.tsp,82505.8980118056,7.58437514305115,83327.8246854855,6.80817794799805,80369
31,kroA200.tsp,30683.4432200625,5.43752312660217,31034.6388471583,4.92740106582642,29368
32,rd100.tsp,8141.40225324459,0.666404485702515,8137.14921201574,0.573955774307251,7910
33,pr76.tsp,112950.142826557,0.278368949890137,114251.247824224,0.249536275863647,108159
34,rat99.tsp,1263.49074375917,0.589468479156494,1263.49074375917,0.544958829879761,1211
35,eil76.tsp,575.574395428762,0.279552459716797,584.927863919722,0.270913600921631,538
36,st70.tsp,713.658039706506,0.223609685897827,713.658039706506,0.203639984130859,675
37,berlin52.tsp,7669.61965725746,0.0911755561828613,7571.95479635549,0.0810613632202148,7542
38,eil51.tsp,439.523099766562,0.0857594013214111,452.718455600994,0.076514720916748,426
39,rat575.tsp,7178.95363144253,260.608038187027,7354.17469837021,111.538397073746,6773
40,u574.tsp,39843.8686432768,291.880873203278,40239.6255763694,115.280377626419,36905
41,lin318.tsp,44839.2091056353,21.501606464386,45209.3624159047,19.1007080078125,42029
