0,pr107.tsp,44610.9152930388,0.0618050098419189,44610.9152930388,0.0066373348236083,44303
1,pr124.tsp,60304.0344951666,0.0670990943908691,60413.1449848515,0.0093002319335937,59030
2,kroC100.tsp,22130.7422530985,0.0665507316589355,22663.6138924491,0.00642991065979,20749
3,pr136.tsp,103807.845604691,0.200949668884277,105975.425773028,0.0116987228393554,96772
4,kroD100.tsp,22777.1921507761,0.111640930175781,23758.9520450699,0.0067496299743652,21294
5,kroB150.tsp,27098.3543462045,0.30831789970398,27861.9377591206,0.0146334171295166,26130
6,pr152.tsp,75796.3286714045,0.261542797088623,76663.1993707648,0.0137362480163574,73682
7,ch150.tsp,6837.25039799218,0.327747583389282,7016.70755982684,0.0143702030181884,6528
8,kroE100.tsp,23189.3884383067,0.123610258102417,24889.6977855836,0.0067095756530761,22068
9,pr144.tsp,61243.8048734817,0.0541119575500488,61243.8048734817,0.0119798183441162,58537
10,bier127.tsp,122111.928622261,0.100204467773438,123562.160856257,0.010002851486206,118282
11,kroA150.tsp,28517.3453032933,0.328781366348267,28767.4629742791,0.0140092372894287,26524
12,lin105.tsp,15605.4928864156,0.170999526977539,17280.6041986001,0.0074243545532226,14379
13,rat195.tsp,2424.03999633146,0.327229738235474,2470.93215103684,0.0245783329010009,2323
14,ch130.tsp,6676.9287562373,0.134160995483398,6542.6971284557,0.011204719543457,6110
15,eil101.tsp,671.399250716253,0.10463285446167,701.146237985668,0.0069718360900878,629
16,kroB100.tsp,22663.2755080503,0.0715494155883789,22973.1670842676,0.0063087940216064,22141
17,kroA100.tsp,22496.6257786718,0.0994791984558105,22317.9225513829,0.0065906047821044,21282
18,rd400.tsp,16200.8815984661,17.0101220607758,17004.9333737324,0.314858198165894,15281
19,pcb442.tsp,54291.5502223757,5.10516333580017,54143.6256836486,0.127458572387695,50778
20,fl417.tsp,12185.463194217,11.9140067100525,12390.6007067769,0.119875192642212,11861
21,pr439.tsp,113211.413207634,5.74911451339722,119081.72850384,0.125408887863159,107217
22,d493.tsp,37180.5200146839,10.0840611457825,38125.3964153849,0.192348957061768,35002
23,pr299.tsp,50516.3547765921,1.78816604614258,51549.6733999278,0.061636209487915,48191
24,kroB200.tsp,32314.4200754018,0.710474252700806,32736.1222383179,0.0259203910827636,29437
25,a280.tsp,2803.26478659333,0.882987976074219,2875.86353177265,0.0542466640472412,2579
26,ts225.tsp,134968.42159899,0.402129888534546,136477.335825859,0.0313682556152343,126643
27,pr264.tsp,53036.9189205156,0.834830760955811,53421.8661203238,0.0425612926483154,49135
28,u159.tsp,44564.208910095,0.290114879608154,47418.3012625715,0.0157017707824707,42080
29,gil262.tsp,2578.13092904878,1.32920241355896,2634.5029524477,0.0460083484649658,2378
30,pr226.tsp,81939.5775037902,0.854883193969727,82259.9118518006,0.0309748649597167,80369
31,kroA200.tsp,30013.7568184129,0.702550172805786,30913.5288142845,0.0251531600952148,29368
32,rd100.tsp,8580.98672379501,0.102986574172974,8860.32637233469,0.0064303874969482,7910
33,pr76.tsp,110715.44021887,0.061939001083374,113638.717544988,0.0042035579681396,108159
34,rat99.tsp,1300.09524149837,0.0703043937683105,1329.30834201923,0.0067236423492431,1211
35,eil76.tsp,576.273374006711,0.0227537155151367,565.402574509825,0.0038995742797851,538
36,st70.tsp,711.347825349106,0.0189950466156005,720.451689822359,0.0031800270080566,675
37,berlin52.tsp,7969.13591708605,0.0080780982971191,7969.13591708605,0.0020320415496826,7542
38,eil51.tsp,442.298581080489,0.014937400817871,442.298581080489,0.0017023086547851,426
41,lin318.tsp,44751.2604232596,2.60060024261475,45675.7924093368,0.0708148479461669,42029
