0,pr107.tsp,44610.9152930388,9.37479400634766,44610.9152930388,3.68999266624451,44303
1,pr124.tsp,60133.7320468344,22.6480219364166,60133.7320468344,5.98232412338257,59030
2,kroC100.tsp,21343.0594030891,15.3013274669647,21343.0594030891,3.43859314918518,20749
3,pr136.tsp,104019.378298577,22.136129617691,104019.378298577,8.77063226699829,96772
4,kroD100.tsp,21610.4341918059,32.3309302330017,21610.4341918059,3.67247676849365,21294
5,kroB150.tsp,27154.9811018126,85.6232314109802,27235.6549010311,12.8298473358154,26130
6,pr152.tsp,74838.0567303338,55.6611840724945,74838.0567303338,12.4417815208435,73682
7,ch150.tsp,6682.31127101968,30.3988358974457,6682.31127101968,10.4710190296173,6528
8,kroE100.tsp,22297.0850411379,16.4496796131134,22427.3110108153,3.73997855186462,22068
9,pr144.tsp,58761.4332606265,58.7440571784973,58761.4332606265,8.21121430397034,58537
11,kroA150.tsp,28096.8504290975,107.957399129868,28128.4732813129,12.093670129776,26524
12,lin105.tsp,14774.029754875,15.2968966960907,14774.029754875,4.47106552124023,14379
13,rat195.tsp,2371.229791147,191.050665855408,2371.229791147,23.9212100505829,2323
14,ch130.tsp,6305.29578501041,74.3274576663971,6329.99990534483,7.67079377174377,6110
15,eil101.tsp,676.41939982146,11.1900424957275,676.41939982146,3.69542598724365,629
16,kroB100.tsp,22716.440571763,24.7504119873047,22716.440571763,3.23299431800842,22141
17,kroA100.tsp,21509.0378547648,21.0241360664368,21637.8412874189,3.24730658531189,21282
24,kroB200.tsp,30653.6503214015,339.730509281158,30653.6503214015,31.8797569274902,29437
26,ts225.tsp,127880.076555677,513.11709523201,128308.820144511,35.8804116249085,126643
27,pr264.tsp,51655.9565920374,594.160705566406,51688.3127470351,65.479177236557,49135
28,u159.tsp,43373.0742368173,163.10076713562,43438.1023908046,13.4980983734131,42080
29,gil262.tsp,2505.27297172374,932.306486129761,2507.55805314865,72.8208312988281,2378
30,pr226.tsp,81337.922792236,309.97901725769,81611.9887533839,43.7722330093384,80369
31,kroA200.tsp,30415.0751669609,229.967560768127,30415.0751669609,29.5359859466553,29368
32,rd100.tsp,7994.53804182963,25.6413424015045,7994.53804182963,4.04628276824951,7910
33,pr76.tsp,110271.060142925,5.20992255210877,112707.829178496,1.51414585113525,108159
34,rat99.tsp,1244.04001545091,7.60058498382568,1244.04001545091,3.14213728904724,1211
35,eil76.tsp,559.686977467521,2.32418918609619,559.686977467521,1.37919688224792,538
36,st70.tsp,697.495487742407,2.00388932228088,698.259510503463,1.24235725402832,675
37,berlin52.tsp,7669.61965725746,0.493022680282593,7669.61965725746,0.509217500686646,7542
38,eil51.tsp,433.186244960275,0.794530153274536,434.795638952363,0.417977333068848,426
